,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
7,4585.258248009101,0.9436610437532946,57.80277777777592,366.5368043087971,756,772,694,699,695,720
8,389.5101123595506,0.47850401247603874,59.29444444444254,374.1132075471698,761,778,707,718,713,720
9,259.9967845659164,0.5540505217149102,67.69537037037082,402.63907284768214,750,677,694,707,700,715
10,259.57201646090533,0.6211158483473159,63.05925925925999,382.2707423580786,710,639,652,649,656,660
11,251.7536945812808,0.7235039952036885,61.10185185185231,379.47474747474746,590,586,576,604,600,627
0,242.35294117647058,6.576775441899383,63.24074074074151,386.29864253393663,502,550,522,542,558,513
1,252.98872180451127,5.480809340013905,63.56018518518774,392.9186046511628,458,481,474,499,511,405
2,236.84560570071258,4.237984309315339,63.14629629629806,389.8787128712871,425,434,432,423,443,375
3,252.05128205128204,3.2566382566165513,63.18796296296395,405.140625,429,430,397,392,368,367
4,236.50577367205543,2.111003990852428,62.82314814814831,395.4596577017115,401,424,403,392,338,349
5,240.3095752339813,1.7907986750092015,62.78981481481458,413.1419847328244,383,398,388,326,310,340
6,595.3725382932166,1.5923119613106362,60.15648148148019,404.8731475992887,560,568,554,471,456,489
7,4919.420289855072,0.5915935576797173,56.20462962962781,367.4490161001789,755,798,706,690,710,705
8,359.79953917050693,0.3582501207923982,60.24907407407239,378.30602409638556,760,800,720,715,720,720
9,257.3496732026144,0.4296130888478549,66.63240740740765,375.5,733,709,694,692,701,705
10,235.77254901960785,0.5880995079781122,62.1750000000006,395.50632911392404,687,678,641,643,654,651
11,268.2604651162791,0.5778623086315394,61.18518518518567,371.14285714285717,566,618,583,587,606,589
0,248.17991631799163,6.921821198921386,63.30555555555634,378.8834080717489,501,529,539,538,539,568
1,224.39506172839506,5.836531678138023,63.78888888889114,392.7,452,467,498,492,492,458
2,245.3785166240409,4.263674350908493,63.20833333333511,383.85215053763443,409,418,440,424,453,383
3,246.9711111111111,3.5447935620349416,63.09259259259354,394.53579676674366,398,405,396,397,385,350
4,244.57056451612902,3.207566711343974,63.05185185185248,401.06493506493507,378,417,358,388,391,332
5,245.3986832479883,2.3080916577157184,62.90370370370346,409.5511145272867,359,397,371,339,373,317
6,698.6101043382756,1.7943434691475002,60.062962962961656,405.06904906117506,499,545,531,494,500,486
7,3995.5654152445964,1.0017497269929514,57.76203703703521,365.8353765323993,750,774,683,682,708,720
8,329.60138248847926,0.7351067999216145,59.87037037036854,390.97330097087377,751,781,703,701,718,720
9,248.0064724919094,0.6663742753544523,67.37685185185221,394.40277777777777,738,696,693,675,689,696
10,244.93004115226339,0.6251922322026463,62.97685185185259,386.1467889908257,697,647,648,626,648,671
11,260.7897196261682,0.8513533163000353,61.27777777777826,391.21,552,613,590,590,596,625
0,245.91928251121075,6.762184124986893,63.166666666667425,361.1214953271028,476,541,538,539,524,561
1,253.60759493670886,5.578750647620457,63.700925925928495,389.528384279476,432,472,461,480,471,432
2,236.5587529976019,4.170172828520182,63.57314814814996,389.9275,392,411,405,426,415,389
3,258.65256124721606,3.216657544243751,62.967592592593576,411.93563218390807,373,372,403,401,351,368
4,238.40079365079364,2.5412591828248443,62.83611111111126,411.7296137339056,375,367,390,371,369,367
5,249.48995695839312,2.127288329519451,62.619444444444184,416.2708177044261,350,381,386,341,366,384
6,1800.8,1.9154826229070774,58.914814814813475,398.51500306184937,544,540,568,489,494,521
7,5298.053348467651,0.6399685473094098,56.824074074072236,373.6781818181818,757,792,720,696,698,720
8,319.40749414519905,0.46133920476622187,60.12222222222047,370.4183673469388,757,798,720,709,708,720
9,251.53020134228188,0.5790429937341457,66.91851851851887,382.3090909090909,729,697,695,685,684,703
10,262.0207468879668,0.8146684683845113,62.359259259259865,406.37719298245617,665,644,649,640,643,661
11,244.96363636363637,0.9190168121767894,61.333333333333826,366.688995215311,534,592,597,609,591,615
0,251.8523206751055,6.722935731566214,63.388888888889674,394.1454545454545,506,513,520,543,545,542
1,238.09134615384616,5.767549322214399,64.03888888889152,374.005,472,464,464,482,501,434
2,243.22942643391522,4.676364179388148,63.36018518518697,406.01566579634465,408,420,408,428,444,389
3,247.7991452991453,3.502292856179473,62.86851851851946,413.3680709534368,380,391,401,411,355,363
4,242.80580357142858,2.7588919700988668,62.87962962963024,395.47058823529414,387,372,407,386,358,378
5,243.9612229679344,2.1285420447670904,62.778703703703435,410.94716088328073,370,350,385,366,337,367
6,857.2678375411635,2.0883741770930273,59.92592592592474,407.9809976247031,526,479,516,527,488,518
7,5154.334451901566,1.2291885504201683,57.902777777775945,372.9589552238806,748,767,677,720,720,720
8,351.9820627802691,0.8049827057364747,59.58055555555373,371.8207547169811,755,777,686,720,720,720
9,261.8854166666667,0.8690794822774518,66.6703703703707,406.0359712230216,725,677,662,702,688,683
10,245.87007874015748,0.9201398601398603,62.57407407407474,387.0840336134454,693,651,596,652,656,652
